0.0615349	0.00192308
0.0617662	0.00184211
0.0620437	0.00170041
0.0621825	0.00137652
0.0624138	0.00139676
0.0626914	0.000931174
0.0629227	0.000526316
0.0632002	0.000526316
0.0634315	0.000445345
0.0635703	0.000384616
0.0638015	0.000323887
0.0640791	0.000202429
0.0643104	0.000202429
0.0645879	0.000182186
0.0648192	0.000323887
0.064958	0.000242915
0.0652355	0.000364374
0.0654668	0.000384616
0.0657444	0.000465587
0.0659756	0.000526316
0.0661144	0.000870445
0.0663457	0.000769232
0.0666232	0.00125506
0.0668545	0.000991903
0.067132	0.00125506
0.0673633	0.00170041
0.0675021	0.00101214
0.0677796	0.00137652
0.0680109	0.00155871
0.0682884	0.00159919
0.0685197	0.0011336
0.0686585	0.00141701
0.0688898	0.00117409
0.0691673	0.000910932
0.0693986	0.00103239
0.0695373	0.000647774
0.0699074	0.000485829
0.0700461	0.000587045
0.0704162	0.000445345
0.0705549	0.000445345
0.070925	0.000161943
0.070925	0.000202429
0.071295	0.000263158
0.0714338	0.0002834
0.0717113	0.000182186
0.0718038	0.0002834
0.0722201	0.000161943
0.0723126	0.000263158
0.0727289	0.0002834
0.0729602	0.000445345
0.0730989	0.000344129
0.0733302	0.000445345
0.0734689	0.000566803
0.0737465	0.000850203
0.0739777	0.000789474
0.0742552	0.000748987
0.0744865	0.000668016
0.0748565	0.00107287
0.0748565	0.000890689
0.075134	0.000829961
0.0753653	0.000809716
0.0756428	0.000688258
0.0758741	0.000890689
0.0761516	0.000789474
0.0763829	0.000566803
0.0765216	0.000748987
0.0767991	0.000688258
0.0770304	0.000404858
0.0773079	0.000445345
0.0775391	0.000445345
0.0776779	0.000323887
0.0779091	0.000303645
0.0781867	0.000202429
0.0784179	0.000141701
0.0786954	0.000242915
0.0789267	8.09716e-05
0.0790654	0.000161943
0.0792967	0.000141701
0.0795742	0.000141701
0.0798054	0.000202429
0.0800829	0.000263158
0.0802217	0.000404858
0.0805917	0.000404858
0.0807304	0.000526316
0.0809617	0.000546558
0.0812392	0.000485829
0.0813317	0.000465587
0.0816092	0.000708503
0.0818404	0.000728745
0.0821179	0.000708503
0.0823491	0.000566803
0.0826266	0.000566803
0.0827654	0.000526316
0.0829966	0.000789474
0.0832741	0.000485829
0.0835053	0.000506074
0.0837828	0.000607287
0.0840141	0.000445345
0.0841528	0.0002834
0.084384	0.000506074
0.0846615	0.000344129
0.0848928	0.0002834
0.0851703	0.000344129
0.0855402	0.000161943
0.0855402	0.0002834
0.0858177	0.000121457
0.0860489	8.09716e-05
0.0863264	0.000121457
0.0865577	0.000161943
0.0866964	2.02429e-05
0.0869276	0.000101214
0.0872051	0.000222672
0.0874363	0.000242915
0.0878525	0.000222672
0.0878525	0.000202429
0.0880838	0.000303645
0.088315	0.000263158
0.0885925	0.000323887
0.0888237	0.000445345
0.0891012	0.0002834
0.0892399	0.000263158
0.0894711	0.000364374
0.0897486	0.000566803
0.0899798	0.000485829
0.0902573	0.000607287
0.0904885	0.000566803
0.0906272	0.000323887
0.0908584	0.000566803
0.0911359	0.000364374
0.0913671	0.000202429
0.0916446	0.000344129
0.0917833	0.000141701
0.0921533	0.000364374
0.092292	0.000404858
0.0926619	0.000101214
0.0902573	0.000443524
0.0904885	0.000344963
0.0906272	0.000463237
0.0908584	0.000374532
0.0911359	0.000285826
0.0913671	0.000413955
0.0916446	0.000256259
0.0917833	0.000275971
0.0920145	0.000246403
0.092292	0.000216834
0.0925232	0.000266116
0.0928007	0.000137986
0.0930319	8.8705e-05
0.0931706	0.000157698
0.0934018	0.000157698
0.0936793	0.000118273
0.0940492	0.000108417
0.0940492	0.000187266
0.0944191	0.000187266
0.0945579	0.00017741
0.0948353	0.00017741
0.0950665	0.00017741
0.095344	0.000216834
0.0955752	0.000216834
0.0957139	0.000325253
0.0959451	0.000384387
0.0962225	0.000216834
0.0964537	0.000256259
0.0967312	0.000246403
0.0969624	0.000285826
0.0971011	0.00022669
0.0973785	0.000285826
0.0976097	0.000275971
0.0977485	0.000394245
0.0981184	0.000285826
0.0982571	0.000335108
0.0984883	0.000315395
0.0987657	0.000285826
0.0989969	0.000197122
0.0992744	0.000246403
0.0995055	0.000236546
0.0996443	0.000157698
0.0998755	0.000216834
0.100153	0.000206978
0.100384	0.000197122
0.100661	0.000128129
0.1008	0.000147842
0.101031	8.8705e-05
0.101309	0.000137986
0.10154	0.000137986
0.101679	0.000118273
0.102049	0.000187266
0.102187	0.00017741
0.102419	0.000147842
0.102696	0.000157698
0.102927	0.000236546
0.103205	0.000216834
0.103436	0.000246403
0.103574	0.000256259
0.103852	0.000246403
0.104083	0.000295684
0.10436	0.000236546
0.104592	0.000216834
0.10473	0.000266116
0.104961	0.000305539
0.105239	0.000266116
0.10547	0.00022669
0.105747	0.000305539
0.105979	0.000167554
0.106117	0.000206978
0.106395	0.000187266
0.106626	0.000236546
0.106857	0.000147842
0.107134	0.00017741
0.107273	0.000137986
0.107504	0.000118273
0.107782	0.000137986
0.108013	0.000118273
0.10829	0.000118273
0.108521	0.000118273
0.10866	0.000137986
0.108891	0.000128129
0.109169	8.8705e-05
0.1094	0.000157698
0.109677	5.91366e-05
0.109816	0.000118273
0.110047	0.000128129
0.110417	0.000128129
0.110417	0.00017741
0.110833	0.000108417
0.111203	0.000108417
0.111203	0.000167554
0.111434	0.000167554
0.111711	0.000256259
0.111943	0.000246403
0.11222	0.00017741
0.112451	0.000206978
0.11259	0.000246403
0.112867	0.000197122
0.113098	0.00017741
0.113376	0.000187266
0.113607	0.00022669
0.113745	0.000206978
0.113977	0.000128129
0.114254	0.000147842
0.114485	0.00022669
0.114901	0.00017741
0.114901	0.000266116
0.115132	0.000137986
0.11541	0.000118273
0.115502	0.000157698
0.115918	9.85611e-05
0.116149	0.000108417
0.116288	0.000118273
0.116519	0.000128129
0.116796	0.000216834
0.117028	0.000137986
0.117305	0.000118273
0.117536	0.000137986
0.117675	0.000137986
0.117906	0.000108417
0.118183	0.000157698
0.118414	0.000197122
0.118692	0.000137986
0.11883	0.000137986
0.119061	0.00022669
0.119339	0.000216834
0.119431	0.00022669
0.119847	0.000167554
0.120078	0.000108417
0.120217	0.000137986
0.120448	0.000206978
0.120726	0.000187266
0.120957	0.000157698
0.121234	0.000108417
0.121465	0.000128129
0.121604	0.000157698
0.121881	0.000137986
0.122112	0.000137986
0.12239	9.85611e-05
0.122621	9.85611e-05
0.122759	0.000137986
0.123129	0.000128129
0.123268	0.000118273
0.123499	0.000118273
0.123776	0.000157698
0.123915	0.000118273
0.124146	0.000137986
0.124423	0.000108417
0.124654	0.000157698
0.124932	0.000108417
0.125163	8.8705e-05
0.125301	0.00017741
0.125533	0.000118273
0.12581	9.85611e-05
0.126041	0.000128129
0.126318	0.000128129
0.126549	0.000216834
0.126688	0.000206978
0.126919	0.000167554
0.127196	0.000206978
0.127427	8.8705e-05
0.127705	0.000157698
0.127843	0.000108417
0.128213	0.000187266
0.128352	0.000157698
0.128583	0.000137986
0.12886	0.000157698
0.129091	0.000157698
0.12923	0.000128129
0.129461	0.000128129
0.129738	0.00017741
0.129969	0.000118273
0.130247	9.85611e-05
0.130478	0.000167554
0.130616	8.8705e-05
0.130894	6.89926e-05
0.131125	9.85611e-05
0.131402	6.89926e-05
0.131633	0.000137986
0.131772	0.000128129
0.132003	0.000167554
0.13228	0.000108417
0.132511	0.000187266
0.132788	0.00017741
0.13302	0.000137986
0.133158	0.000236546
0.133435	0.000167554
0.133666	0.000167554
0.133944	0.000187266
0.134175	0.00017741
0.134313	0.000197122
0.134545	9.85611e-05
0.134822	0.000128129
0.135053	0.000128129
0.135423	0.000167554
0.135423	0.000108417
0.1357	0.000137986
0.135931	0.000137986
0.136208	0.000128129
0.136439	0.000187266
0.136716	0.000157698
0.136855	0.00017741
0.137086	0.000128129
0.137363	0.000197122
0.137594	9.85611e-05
0.137872	8.8705e-05
0.138103	0.000157698
0.138241	0.000128129
0.138472	0.000197122
0.13875	5.91366e-05
0.138103	0.000164474
0.138241	0.000203947
0.138472	0.000105263
0.13875	9.21053e-05
0.138981	0.000105263
0.139258	0.000111842
0.139489	0.000125
0.139628	0.000151316
0.139905	9.21053e-05
0.140136	0.000125
0.140413	0.000190789
0.140644	0.000164474
0.140783	0.000118421
0.141014	0.000197368
0.141291	0.000118421
0.141522	0.000105263
0.141799	7.89474e-05
0.14203	0.000144737
0.142169	0.000144737
0.142446	0.000131579
0.142677	0.000138158
0.142954	0.000177632
0.143185	0.000105263
0.143324	0.000131579
0.143555	0.000138158
0.143832	0.000131579
0.144063	0.000151316
0.14434	0.000118421
0.144571	0.000144737
0.14471	0.000105263
0.144941	0.000144737
0.145218	0.000111842
0.145449	0.000118421
0.145588	0.000105263
0.145865	0.000125
0.146096	0.000125
0.146373	0.000111842
0.146604	9.21053e-05
0.146881	0.000138158
0.147112	0.000118421
0.147251	7.89474e-05
0.147482	0.000105263
0.147759	0.000105263
0.14799	8.55263e-05
0.148267	0.000118421
0.148406	0.000111842
0.148637	0.000138158
0.148914	0.000125
0.149145	0.000190789
0.149422	9.86842e-05
0.149653	0.000184211
0.149792	0.000125
0.150023	0.000138158
0.1503	0.000111842
0.150531	0.000138158
0.150808	0.000138158
0.151039	9.86842e-05
0.151178	0.000157895
0.151455	0.000138158
0.151686	0.000151316
0.151963	0.000125
0.152194	0.000125
0.152333	8.55263e-05
0.152564	0.000125
0.152841	0.000118421
0.152979	8.55263e-05
0.153349	0.000118421
0.153441	0.000105263
0.153857	0.000111842
0.15395	0.000125
0.154227	0.000105263
0.154458	9.86842e-05
0.154735	0.000111842
0.154873	0.000177632
0.155104	0.000111842
0.155381	0.000105263
0.155612	0.000157895
0.15589	0.000118421
0.156121	0.000144737
0.156259	0.000125
0.15649	0.000151316
0.156767	0.000118421
0.156998	0.000164474
0.157275	0.000157895
0.157506	0.000131579
0.157645	0.000157895
0.158014	0.000157895
0.158014	0.000111842
0.15843	0.000151316
0.158661	0.000105263
0.1588	0.000131579
0.15903	0.000105263
0.159308	6.57895e-05
0.159539	0.000111842
0.159816	0.000105263
0.160047	7.23684e-05
0.160185	7.89474e-05
0.160462	9.86842e-05
0.160693	9.86842e-05
0.16097	0.000118421
0.161201	0.000151316
0.16134	8.55263e-05
0.161571	0.000105263
0.161848	0.000138158
0.162079	9.86842e-05
0.162356	9.21053e-05
0.162587	6.57895e-05
0.162725	0.000105263
0.162956	0.000111842
0.163233	6.57895e-05
0.163464	0.000118421
0.163741	0.000125
0.16388	0.000111842
0.164111	0.000144737
0.164388	5.26316e-05
0.164619	0.000118421
0.164896	0.000131579
0.165127	9.21053e-05
0.165265	8.55263e-05
0.165496	0.000131579
0.165773	9.21053e-05
0.166004	0.000111842
0.166281	0.000164474
0.16642	9.21053e-05
0.166651	7.89474e-05
0.166928	0.000111842
0.167159	8.55263e-05
0.167436	9.86842e-05
0.167667	0.000105263
0.167805	0.000125
0.168036	9.21053e-05
0.168313	0.000118421
0.168544	0.000105263
0.168821	8.55263e-05
0.169052	0.000118421
0.169191	6.57895e-05
0.169468	9.86842e-05
0.169698	0.000157895
0.169976	0.000125
0.170206	7.23684e-05
0.170345	7.23684e-05
0.170576	0.000118421
0.170853	0.000131579
0.171084	0.000125
0.171361	9.21053e-05
0.171592	0.000111842
0.17173	0.000184211
0.171961	0.000105263
0.172238	0.000171053
0.172469	8.55263e-05
0.172746	0.000125
0.172885	0.000118421
0.173115	0.000197368
0.173392	8.55263e-05
0.173623	0.000125
0.1739	0.000203947
0.173993	0.000157895
0.17427	0.000144737
0.174501	9.21053e-05
0.174778	7.23684e-05
0.175008	0.000125
0.175285	0.000111842
0.175424	9.21053e-05
0.175655	8.55263e-05
